ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
5593,,去聲,願慁恨第十六,虛押,鈍,トン,,,,定,合,一,魂,去,1,,
5594,,去聲,願慁恨第十六,虛押,曼,マン,ヘン,,,明,合,三,元,去,1,ハ行,-eン
5595,,去聲,願慁恨第十六,複用,綣,ケン,,,,溪,合,三,元,去,1,,
5596,,去聲,翰換第十七,乾坤,垾,カン,,,,匣,開,一,寒,去,1,,
5597,,去聲,翰換第十七,乾坤,閈,カン,,,,匣,開,一,寒,去,1,,
5598,,去聲,翰換第十七,乾坤,瀚,カン,,,,匣,開,一,寒,去,1,,
5599,,去聲,翰換第十七,乾坤,岸,カン,ナン,,,疑,開,一,寒,去,1,ナ行,-aン
5600,,去聲,翰換第十七,乾坤,漢,カン,,,,曉,開,一,寒,去,1,,
5601,,去聲,翰換第十七,乾坤,瀾,ラン,,,,來,開,一,寒,去,1,,
5602,,去聲,翰換第十七,乾坤,灘,■ン,,,,泥,開,一,寒,去,1,,
5603,,去聲,翰換第十七,乾坤,觀,クワン,,,,見,合,一,桓,去,1,,
5604,,去聲,翰換第十七,乾坤,泮,ハン,,,,滂,合,一,桓,去,1,,
5605,,去聲,翰換第十七,乾坤,畔,ハン,,,,並,合,一,桓,去,1,,
5606,,去聲,翰換第十七,乾坤,館,クワン,,,,見,合,一,桓,去,1,,
5607,,去聲,翰換第十七,乾坤,犴,カン,ナン,,,疑,開,一,寒,去,1,ナ行,-aン
5608,,去聲,翰換第十七,時候,且,タン,,旦,,端,開,一,寒,去,1,,
5609,,去聲,翰換第十七,時候,旰,カン,,,,見,開,一,寒,去,1,,
5610,,去聲,翰換第十七,時候,晏,アン,,,,影,開,一,寒,去,1,,
5611,,去聲,翰換第十七,氣形,狚,タン,,,,端,開,一,寒,去,1,,
5612,,去聲,翰換第十七,氣形,豻,カン,,,,匣,開,一,寒,去,1,,
5613,,去聲,翰換第十七,氣形,鸛,クワン,,,,見,合,一,桓,去,1,,
5614,,去聲,翰換第十七,支體,翰,カン,,,,匣,開,一,寒,去,1,,
5615,,去聲,翰換第十七,支體,汗,カン,,,,匣,開,一,寒,去,1,,
5616,,去聲,翰換第十七,支體,頇,カン,アン,,,疑,開,一,寒,去,1,アヤワ行,-aン
5617,,去聲,翰換第十七,支體,腕,ワン,,,,影,合,一,桓,去,1,,
5618,,去聲,翰換第十七,態藝,喚,クワン,,,,曉,合,一,桓,去,1,,
5619,,去聲,翰換第十七,態藝,疸,タン,,,,端,開,一,寒,去,1,,
5620,,去聲,翰換第十七,態藝,看,カン,,,,溪,開,一,寒,去,1,,
5621,,去聲,翰換第十七,態藝,鼾,カン,アン,,,匣,開,一,寒,去,1,アヤワ行,-aン
5622,,去聲,翰換第十七,態藝,捍,カン,,,,匣,開,一,寒,去,1,,
5623,,去聲,翰換第十七,態藝,扞,カン,,,,匣,開,一,寒,去,1,,
5624,,去聲,翰換第十七,態藝,悍,カン,,,,匣,開,一,寒,去,1,,
5625,,去聲,翰換第十七,態藝,歎,タン,,,,透,開,一,寒,去,1,,
5626,,去聲,翰換第十七,態藝,按,アン,,,,影,開,一,寒,去,1,,
5627,,去聲,翰換第十七,態藝,憚,タン,,,,定,開,一,寒,去,1,,
5628,,去聲,翰換第十七,態藝,衎,カン,,,,溪,開,一,寒,去,1,,
5629,,去聲,翰換第十七,態藝,攤,タン,ナン,,,泥,開,一,寒,去,1,ナ行,-aン
5630,,去聲,翰換第十七,態藝,讚,サン,,,,,,,,,1,,
5631,,去聲,翰換第十七,態藝,趲,サン,,,,精,開,一,寒,去,1,,
5632,,去聲,翰換第十七,態藝,逭,クワン,,,,匣,合,一,桓,去,1,,
5633,,去聲,翰換第十七,態藝,悺,クワン,,,,見,合,一,桓,去,1,,
5634,,去聲,翰換第十七,態藝,盥,クワン,,,,見,合,一,桓,去,1,,
5635,,去聲,翰換第十七,態藝,竄,サン,,,,清,合,一,桓,去,1,,
5636,,去聲,翰換第十七,態藝,爨,サン,,,,清,合,一,桓,去,1,,
5637,,去聲,翰換第十七,態藝,玩,クワン,アン,,,疑,合,一,桓,去,1,アヤワ行,-aン
5638,,去聲,翰換第十七,態藝,翫,クワン,,,,疑,合,一,桓,去,1,,
5639,,去聲,翰換第十七,態藝,忨,クワン,アン,,,疑,合,一,桓,去,1,アヤワ行,-aン
5640,,去聲,翰換第十七,態藝,鍛,タン,,,,端,合,一,桓,去,1,,
5641,,去聲,翰換第十七,態藝,彖,タン,,,,透,合,一,桓,去,1,,
5642,,去聲,翰換第十七,態藝,墁,マン,,,,明,合,一,桓,去,1,,
5643,,去聲,翰換第十七,態藝,謾,マン,,,,明,合,一,桓,去,1,,
5644,,去聲,翰換第十七,態藝,判,ハン,,,,滂,合,一,桓,去,1,,
5645,,去聲,翰換第十七,態藝,叛,ハン,,,,並,合,一,桓,去,1,,
5646,,去聲,翰換第十七,態藝,攢,サン,,,,,,,,,1,,
5647,,去聲,翰換第十七,態藝,惋,ワン,,,,影,合,一,桓,去,1,,
5648,,去聲,翰換第十七,態藝,贊,サン,,,,,,,,,1,,
5649,,去聲,翰換第十七,態藝,絆,ハン,,,,幫,合,一,桓,去,1,,
5650,,去聲,翰換第十七,生植,幹,カン,,,,見,開,一,寒,去,1,,
5651,,去聲,翰換第十七,生植,蒜,サン,,,,心,合,一,桓,去,1,,
5652,,去聲,翰換第十七,食服,縵,マン,,,,明,合,一,桓,去,1,,
5653,,去聲,翰換第十七,食服,褖,タン,,,,透,合,一,桓,去,1,,
5654,,去聲,翰換第十七,食服,饡,サン,,,,精,開,一,寒,去,1,,
5655,,去聲,翰換第十七,器財,炭,タン,,,,透,開,一,寒,去,1,,
5656,,去聲,翰換第十七,器財,案,アン,,,,影,開,一,寒,去,1,,
5657,,去聲,翰換第十七,器財,彈,タン,,,,定,開,一,寒,去,1,,
5658,,去聲,翰換第十七,器財,榦,カン,,,,見,開,一,寒,去,1,,
5659,,去聲,翰換第十七,器財,冠,クワン,,,,見,合,一,桓,去,1,,
5660,,去聲,翰換第十七,器財,璨,サン,,,,清,開,一,寒,去,1,,
5661,,去聲,翰換第十七,器財,鑽,サン,,,,,,,,,1,,
5662,,去聲,翰換第十七,器財,琬,ワン,,,,影,合,一,桓,去,1,,
5663,,去聲,翰換第十七,器財,瓘,クワン,,,,見,合,一,桓,去,1,,
5664,,去聲,翰換第十七,器財,鑵,クワン,,,,見,合,一,桓,去,1,,
5665,,去聲,翰換第十七,器財,棺,クワン,,,,見,合,一,桓,去,1,,
5666,,去聲,翰換第十七,器財,䂎,サン,,,,精,合,一,桓,去,1,,
5667,,去聲,翰換第十七,器財,鏝,マン,,,,明,合,一,桓,去,1,,
5668,,去聲,翰換第十七,器財,幔,マン,,,,明,合,一,桓,去,1,,
5669,,去聲,翰換第十七,光彩,燦,サン,,,,清,開,一,寒,去,1,,
5670,,去聲,翰換第十七,光彩,煥,クワン,,,,曉,合,一,桓,去,1,,
5671,,去聲,翰換第十七,光彩,奐,クワン,,,,曉,合,一,桓,去,1,,
5672,,去聲,翰換第十七,光彩,筭,サンｘ,,,,心,合,一,桓,去,1,,
5673,,去聲,翰換第十七,光彩,半,ハン,,,,幫,合,一,桓,去,1,,
5674,,去聲,翰換第十七,虛押,暵,カン,,,,曉,開,一,寒,去,1,,
5675,,去聲,翰換第十七,虛押,熯,カン,,,,曉,開,一,寒,去,1,,
5676,,去聲,翰換第十七,虛押,爛,ラン,,,,來,開,一,寒,去,1,,
5677,,去聲,翰換第十七,虛押,難,ナン,,,,泥,開,一,寒,去,1,,
5678,,去聲,翰換第十七,虛押,散,サン,,,,心,開,一,寒,去,1,,
5679,,去聲,翰換第十七,虛押,換,クワン,,,,匣,合,一,桓,去,1,,
5680,,去聲,翰換第十七,虛押,貫,クワン,,,,見,合,一,桓,去,1,,
5681,,去聲,翰換第十七,虛押,灌,クワン,,,,見,合,一,桓,去,1,,
5682,,去聲,翰換第十七,虛押,涫,クワン,,,,見,合,一,桓,去,1,,
5683,,去聲,翰換第十七,虛押,𫨻,タン,,段,,定,合,一,桓,去,1,,
5684,,去聲,翰換第十七,虛押,亂,ラン,,,,來,合,一,桓,去,1,,
5685,,去聲,翰換第十七,虛押,𣃔,タン,,斷,,端,合,一,桓,去,1,,
5686,,去聲,翰換第十七,虛押,渙,クワン,,,,曉,合,一,桓,去,1,,
5687,,去聲,翰換第十七,虛押,漫,マン,,,,明,合,一,桓,去,1,,
5688,,去聲,翰換第十七,虛押,冸,ハン,,,,滂,合,一,桓,去,1,,
5689,,去聲,翰換第十七,虛押,偄,タン,,,,泥,合,一,桓,去,1,,
5690,,去聲,翰換第十七,虛押,但,タン,,,,定,開,一,寒,去,1,,
5691,,去聲,翰換第十七,虛押,粲 ,サン,,,,清,開,一,寒,去,1,,
5692,,去聲,翰換第十七,複用,侃,カン,,,,溪,開,一,寒,去,1,,
5693,,去聲,翰換第十七,複用,漶,クワン,,,,匣,合,一,桓,去,1,,
5694,,去聲,翰換第十七,複用,𣵼,カン,,,,見,開,一,寒,去,1,,
5695,,去聲,翰換第十七,複用,澶,タン,,,,定,開,一,寒,去,1,,
5696,,去聲,諫襉第十八,乾坤,澗,カン,,,韻目襉字於廣韻作襇,見,開,二,刪,去,1,,
5697,,去聲,諫襉第十八,乾坤,柵,サン,,,,生,開,二,刪,去,1,,
5698,,去聲,諫襉第十八,乾坤,棧,サン,,,,崇,開,二,刪,去,1,,
5699,,去聲,諫襉第十八,時候,晏,アン,,,,影,開,二,刪,去,1,,
5700,,去聲,諫襉第十八,氣形,雁,カン,アン,,,疑,開,二,刪,去,1,アヤワ行,-aン
5701,,去聲,諫襉第十八,氣形,鷃,アン,,,,影,開,二,刪,去,1,,
5702,,去聲,諫襉第十八,支體,丱,クワン,,,,見,合,二,刪,去,1,,
5703,,去聲,諫襉第十八,態藝,謾,マン,,,,明,開,二,刪,去,1,,
5704,,去聲,諫襉第十八,態藝,慢,マン,,,,明,開,二,刪,去,1,,
5705,,去聲,諫襉第十八,態藝,嫚,マン,,,,明,開,二,刪,去,1,,
5706,,去聲,諫襉第十八,態藝,宦,クワン,ワン,,,匣,合,二,刪,去,1,アヤワ行,ワン
5707,,去聲,諫襉第十八,態藝,豢,クワン,ワン,,,匣,合,二,刪,去,1,アヤワ行,ワン
5708,,去聲,諫襉第十八,態藝,盼,ハン,,,,,,,,,1,,
5709,,去聲,諫襉第十八,態藝,擐,クワン,ワン,,,匣,合,二,刪,去,1,アヤワ行,ワン
5710,,去聲,諫襉第十八,態藝,諫,カン,,,,見,開,二,刪,去,1,,
5711,,去聲,諫襉第十八,態藝,訕,サン,,,,生,開,二,刪,去,1,,
5712,,去聲,諫襉第十八,態藝,患,クワン,ワン,,,匣,合,二,刪,去,1,アヤワ行,ワン
5713,,去聲,諫襉第十八,態藝,慣,クワン,,,,見,合,二,刪,去,1,,
5714,,去聲,諫襉第十八,態藝,涮,セン,サン,,,生,合,二,刪,去,1,サ行,-aン
5715,,去聲,諫襉第十八,態藝,篡,クワン,サン,,,初,合,二,刪,去,1,サ行,-aン
5716,,去聲,諫襉第十八,態藝,轘,クワン,ワン,,,匣,合,二,刪,去,1,アヤワ行,ワン
5717,,去聲,諫襉第十八,態藝,扳,ハン,,,,,,,,,1,,
5718,,去聲,諫襉第十八,態藝,綰,クワン,ワン,,,影,合,二,刪,去,1,アヤワ行,ワン
5719,,去聲,諫襉第十八,態藝,辨,,,,,並,開,二,山,去,1,,
5720,,去聲,諫襉第十八,生植,莧,"カン, クワン",,,https://i.imgur.com/NG9MQU1.png,匣,開,二,山,去,1,,
5721,,去聲,諫襉第十八,生植,瓣,ヘン,ハン,,,並,開,二,山,去,1,ハ行,-aン
5722,,去聲,諫襉第十八,生植,槵,クワン,,,,匣,合,二,刪,去,1,,
5723,,去聲,諫襉第十八,生植,薍,クワン,,,,疑,合,二,刪,去,1,,
5724,,去聲,諫襉第十八,食服,襇,カン,,,,見,開,二,山,去,1,,
5725,,去聲,諫襉第十八,虛押,贗,カン,,,,疑,開,二,刪,去,1,,
5726,,去聲,諫襉第十八,虛押,縵,マン,,,,明,開,二,刪,去,1,,
5727,,去聲,諫襉第十八,虛押,串,クワン,,,,見,合,二,刪,去,1,,
5728,,去聲,諫襉第十八,虛押,間,カン,,,,見,開,二,山,去,1,,
5729,,去聲,諫襉第十八,虛押,幻,ケン,ワン,,,匣,合,二,山,去,1,アヤワ行,ワン
5730,,去聲,諫襉第十八,虛押,組,タン,サン,,,澄,開,二,山,去,1,サ行,-aン
5731,,去聲,諫襉第十八,複用,汕,セン,サン,,,生,開,二,刪,去,1,サ行,-aン
5732,,去聲,霰線第十九,乾坤,縣,ケン,,,,匣,合,四,先,去,1,,
5733,,去聲,霰線第十九,乾坤,霰,サン,セン,,,心,開,四,先,去,1,サ行,-eン
5734,,去聲,霰線第十九,乾坤,殿,テン,,,,定,開,四,先,去,1,,
5735,,去聲,霰線第十九,乾坤,淀,テン,,,,定,開,四,先,去,1,,
5736,,去聲,霰線第十九,乾坤,甸,テン,,,,定,開,四,先,去,1,,
5737,,去聲,霰線第十九,乾坤,佃,テン,,,,定,開,四,先,去,1,,
5738,,去聲,霰線第十九,乾坤,闐,テン,,,,定,開,四,先,去,1,,
5739,,去聲,霰線第十九,乾坤,院,ヱン,,,,云,合,三,仙B,去,1,,
5740,,去聲,霰線第十九,乾坤,堰,ヱン,,,,影,開,三,仙A,去,1,,
5741,,去聲,霰線第十九,乾坤,汴,ヘン,,,,並,開,三,仙B,去,1,,
5742,,去聲,霰線第十九,氣形,單,セン,,,,常,開,三,仙A,去,1,,
5743,,去聲,霰線第十九,氣形,蜆,ケン,,,,溪,開,四,先,去,1,,
5744,,去聲,霰線第十九,氣形,燕,ヱン,,,,影,開,四,先,去,1,,
5745,,去聲,霰線第十九,氣形,卞,ヘン,,,,並,開,三,仙B,去,1,,
5746,,去聲,霰線第十九,氣形,媛,ヱン,,,,云,合,三,仙B,去,1,,
5747,,去聲,霰線第十九,氣形,彥,ケン,ネン,,,疑,開,三,仙B,去,1,ナ行,-eン
5748,,去聲,霰線第十九,氣形,椽,ヱン,,,,,,,,,1,,
5749,,去聲,霰線第十九,支體,面,,,,,明,開,三,仙A,去,1,,
5750,,去聲,霰線第十九,態藝,眴,,ケン,,,曉,合,四,先,去,1,カ行,-eン
5751,,去聲,霰線第十九,態藝,旬,ケン,,,,,,,,,1,,
5752,,去聲,霰線第十九,態藝,見,,,,,見,開,四,先,去,1,,
5753,,去聲,霰線第十九,態藝,嚥,,,,,影,開,四,先,去,1,,
5754,,去聲,霰線第十九,態藝,眄,メン,,,,明,開,四,先,去,1,,
5755,,去聲,霰線第十九,態藝,諺,ケン,ネン,,,疑,開,三,仙B,去,1,ナ行,-eン
5756,,去聲,霰線第十九,態藝,眷,ケン,,,,見,合,三,仙B,去,1,,
5757,,去聲,霰線第十九,態藝,顫,セン,,,,章,開,三,仙A,去,1,,
5758,,去聲,霰線第十九,態藝,卷,ケン,,,,見,合,三,仙B,去,1,,
5759,,去聲,霰線第十九,態藝,抃,ヘン,,,,並,開,三,仙B,去,1,,
5760,,去聲,霰線第十九,態藝,餞,セン,,,,從,開,三,仙A,去,1,,
5761,,去聲,霰線第十九,態藝,摶,セン,,,,,,,,,1,,
5762,,去聲,霰線第十九,態藝,傳,テン,セン,,,澄,合,三,仙B,去,1,サ行,-eン
5763,,去聲,霰線第十九,態藝,囀,テン,,,,知,合,三,仙B,去,1,,
5764,,去聲,霰線第十九,態藝,這,ケン,ネン,,,疑,開,三,仙B,去,1,ナ行,-eン
5765,,去聲,霰線第十九,態藝,煎,セン,,,,精,開,三,仙A,去,1,,
5766,,去聲,霰線第十九,態藝,倩,セン,,,,清,開,四,先,去,1,,
5767,,去聲,霰線第十九,態藝,衒,ケン,,,,匣,合,四,先,去,1,,
5768,,去聲,霰線第十九,態藝,奠,テン,,,,定,開,四,先,去,1,,
5769,,去聲,霰線第十九,態藝,揀,レン,,,,來,開,四,先,去,1,,
5770,,去聲,霰線第十九,態藝,牽,ケン,,,,溪,開,四,先,去,1,,
5771,,去聲,霰線第十九,態藝,硏,ケン,,研,,疑,開,四,先,去,1,,
5772,,去聲,霰線第十九,態藝,宴,ヱン,,,,影,開,四,先,去,1,,
5773,,去聲,霰線第十九,態藝,鍊,レン,,,,來,開,四,先,去,1,,
5774,,去聲,霰線第十九,態藝,醼,ヱン,,,,影,開,四,先,去,1,,
5775,,去聲,霰線第十九,態藝,戰,セン,,,,章,開,三,仙A,去,1,,
5776,,去聲,霰線第十九,態藝,禪,,,,,常,開,三,仙A,去,1,,
5777,,去聲,霰線第十九,態藝,唁,ケン,ネン,,,疑,開,三,仙B,去,1,ナ行,-eン
5778,,去聲,霰線第十九,態藝,譴,ケン,,,,溪,開,三,仙A,去,1,,
5779,,去聲,霰線第十九,態藝,援,ヱン,,,,云,合,三,仙B,去,1,,
5780,,去聲,霰線第十九,態藝,擅,セン,,,,常,開,三,仙A,去,1,,
5781,,去聲,霰線第十九,態藝,倦,ケン,,,,群,合,三,仙B,去,1,,
5782,,去聲,霰線第十九,態藝,戀,レン,,,,來,合,三,仙A,去,1,,
5783,,去聲,霰線第十九,態藝,羨,セン,,,,,,,,,1,,
5784,,去聲,霰線第十九,態藝,剸,セン,,,,章,合,三,仙A,去,1,,
5785,,去聲,霰線第十九,態藝,繕,セン,,,,常,開,三,仙A,去,1,,
5786,,去聲,霰線第十九,態藝,選,セン,,,,心,合,三,仙A,去,1,,
5787,,去聲,霰線第十九,生植,箭,セン,,,,精,開,三,仙A,去,1,,
5788,,去聲,霰線第十九,生植,楝,レン,,,,來,開,四,先,去,1,,
5789,,去聲,霰線第十九,食服,練,レン,,,,來,開,四,先,去,1,,
5790,,去聲,霰線第十九,食服,麪,メン,,,,,,,,,1,,
5791,,去聲,霰線第十九,食服,線,セン,,,,心,開,三,仙A,去,1,,
5792,,去聲,霰線第十九,食服,膳,セン,,,,常,開,三,仙A,去,1,,
5793,,去聲,霰線第十九,食服,絹,ケン,,,,見,合,三,仙A,去,1,,
5794,,去聲,霰線第十九,食服,緣,ヱン,,,,,,,,,1,,
5795,,去聲,霰線第十九,食服,襢,,セン,,,知,開,三,仙B,去,1,サ行,-eン
5796,,去聲,霰線第十九,食服,饡,セン,,,,,,,,,1,,
5797,,去聲,霰線第十九,食服,袨,ケン,,,,匣,合,四,先,去,1,,
5798,,去聲,霰線第十九,器財,扇,セン,,,,書,開,三,仙A,去,1,,
5799,,去聲,霰線第十九,器財,釧,セン,,,,昌,合,三,仙A,去,1,,
5800,,去聲,霰線第十九,器財,甗,ケン,ネン,,,疑,開,三,仙B,去,1,ナ行,-eン
5801,,去聲,霰線第十九,器財,薦,セン,,,,精,開,四,先,去,1,,
5802,,去聲,霰線第十九,器財,硯,ケン,ヱン,,,疑,開,四,先,去,1,アヤワ行,-eン
5803,,去聲,霰線第十九,器財,輤,セン,,,,清,開,四,先,去,1,,
5804,,去聲,霰線第十九,器財,鈿,テン,,,,定,開,四,先,去,1,,
5805,,去聲,霰線第十九,器財,弁,ヘン,,,,並,開,三,仙B,去,1,,
5806,,去聲,霰線第十九,光彩,炫,ケン,,,,匣,合,四,先,去,1,,
5807,,去聲,霰線第十九,光彩,絢,ケン,,,,曉,合,四,先,去,1,,
5808,,去聲,霰線第十九,光彩,縓,セン,,,,清,合,三,仙A,去,1,,
5809,,去聲,霰線第十九,光彩,煽,セン,,,,書,開,三,仙A,去,1,,
5810,,去聲,霰線第十九,光彩,電,テン,,,,定,開,四,先,去,1,,
5811,,去聲,霰線第十九,光彩,晛,ネン,,,,泥,開,四,先,去,1,,
5812,,去聲,霰線第十九,數量,片,ヘン,,,,滂,開,四,先,去,1,,
5813,,去聲,霰線第十九,虛押,汛,セン,,,,心,開,四,先,去,1,,
5814,,去聲,霰線第十九,虛押,狷,ケン,,,,見,合,四,先,去,1,,
5815,,去聲,霰線第十九,虛押,塡,テン,,,,定,開,四,先,去,1,,
5816,,去聲,霰線第十九,虛押,現,ケン,,,,匣,開,四,先,去,1,,
5817,,去聲,霰線第十九,虛押,荐,,,,,從,開,四,先,去,1,,
5818,,去聲,霰線第十九,虛押,洊,,,,,從,開,四,先,去,1,,
5819,,去聲,霰線第十九,虛押,臶,セン,,,,從,開,四,先,去,1,,
5820,,去聲,霰線第十九,虛押,栫,セン,,,,從,開,四,先,去,1,,
5821,,去聲,霰線第十九,虛押,竁,セン,,,,昌,合,三,仙A,去,1,,
5822,,去聲,霰線第十九,虛押,穿,セン,,,,昌,合,三,仙A,去,1,,
5823,,去聲,霰線第十九,虛押,濺,セン,,,,精,開,三,仙A,去,1,,
5824,,去聲,霰線第十九,虛押,變,ヘン,,,,幫,開,三,仙B,去,1,,
5825,,去聲,霰線第十九,虛押,旋,セン,,,,邪,合,三,仙A,去,1,,
5826,,去聲,霰線第十九,虛押,賤,セン,,,,從,開,三,仙A,去,1,,
5827,,去聲,霰線第十九,虛押,碾,テン,ネン,,,娘,開,三,仙B,去,1,ナ行,-eン
5828,,去聲,霰線第十九,虛押,衍,ヱン,,,,以,開,三,仙A,去,1,,
5829,,去聲,霰線第十九,虛押,便,ヘン,,,,並,開,三,仙A,去,1,,
5830,,去聲,霰線第十九,虛押,邅,セン,,,,澄,開,三,仙B,去,1,,
5831,,去聲,霰線第十九,虛押,纏,テン,セン,,,澄,開,三,仙B,去,1,サ行,-eン
5832,,去聲,霰線第十九,虛押,徧,ヘン,,,,幫,開,四,先,去,1,,
5833,,去聲,霰線第十九,虛押,先,,,,,心,開,四,先,去,1,,
5834,,去聲,霰線第十九,虛押,蒨,セン,,,,清,開,四,先,去,1,,
5835,,去聲,霰線第十九,虛押,罥,ケン,,,,見,合,四,先,去,1,,
5836,,去聲,霰線第十九,虛押,偏,ヘン,,,,滂,開,三,仙A,去,1,,
5837,,去聲,霰線第十九,虛押,絢,ケン,,,,曉,合,四,先,去,1,,
5838,,去聲,霰線第十九,複用,眩,ケン,,,,匣,合,四,先,去,1,,
5839,,去聲,霰線第十九,複用,延,ヱン,,,,以,開,三,仙A,去,1,,
5840,,去聲,霰線第十九,複用,莚,ヱン,,,,以,開,三,仙A,去,1,,
5841,,去聲,霰線第十九,複用,轉,テン,,,,知,合,三,仙B,去,1,,
5842,,去聲,霰線第十九,複用,漩,セン,,,,,,,,,1,,
5843,,去聲,霰線第十九,複用,悁,ケン,,,,,,,,,1,,
5844,,去聲,嘯笑第二十,乾坤,窔,ヱウ,,,,影,開,四,蕭,去,1,,
5845,,去聲,嘯笑第二十,乾坤,竅,ケウ,,,,溪,開,四,蕭,去,1,,
5846,,去聲,嘯笑第二十,乾坤,邵,セウ,,,,常,開,三,宵A,去,1,,
5847,,去聲,嘯笑第二十,乾坤,嶠,ケウ,,,,群,開,三,宵B,去,1,,
5848,,去聲,嘯笑第二十,乾坤,廟,ヘウ,メウ,,,明,開,三,宵B,去,1,マ行,-eウ
5849,,去聲,嘯笑第二十,氣形,鷂,ヨウ,,,,以,開,三,宵A,去,1,,
5850,,去聲,嘯笑第二十,支體,尿,ネウ,,,,泥,開,四,蕭,去,1,,
5851,,去聲,嘯笑第二十,支體,翹,ケウ,,,,群,開,三,宵A,去,1,,
5852,,去聲,嘯笑第二十,支體,噍,セウ,,,,從,開,三,宵A,去,1,,
5853,,去聲,嘯笑第二十,支體,趭,セウ,,,,,,,,,1,,
5854,,去聲,嘯笑第二十,支體,剽,ヘウ,,,,滂,開,三,宵A,去,1,,
5855,,去聲,嘯笑第二十,支體,召,テウ,,,,澄,開,三,宵B,去,1,,
5856,,去聲,嘯笑第二十,支體,漂,ヘウ,,,,滂,開,三,宵A,去,1,,
5857,,去聲,嘯笑第二十,支體,翲,ヘウ,,,,滂,開,三,宵A,去,1,,
5858,,去聲,嘯笑第二十,支體,詔,セウ,,,,章,開,三,宵A,去,1,,
5859,,去聲,嘯笑第二十,支體,笑,セウ,,,,,,,,,1,,
5860,,去聲,嘯笑第二十,支體,嘯,セウ,,,,心,開,四,蕭,去,1,,
5861,,去聲,嘯笑第二十,支體,釣,テウ,,,,端,開,四,蕭,去,1,,
5862,,去聲,嘯笑第二十,支體,叫,ケウ,,,,見,開,四,蕭,去,1,,
5863,,去聲,嘯笑第二十,支體,器,ケウ,,,,,,,,,1,,
5864,,去聲,嘯笑第二十,支體,頫,テウ,,,,透,開,四,蕭,去,1,,
5865,,去聲,嘯笑第二十,支體,趒,テウ,,,,透,開,四,蕭,去,1,,
5866,,去聲,嘯笑第二十,支體,糶,テウ,,,,透,開,四,蕭,去,1,,
5867,,去聲,嘯笑第二十,支體,吊,テウ,,,,,,,,,1,,
5868,,去聲,嘯笑第二十,支體,調,テウ,,,,定,開,四,蕭,去,1,,
5869,,去聲,嘯笑第二十,支體,料,レウ,,,,來,開,四,蕭,去,1,,
5870,,去聲,嘯笑第二十,支體,僄,ヘウ,,,,滂,開,三,宵A,去,1,,
5871,,去聲,嘯笑第二十,支體,勡,ヘウ,,,,滂,開,三,宵A,去,1,,
5872,,去聲,嘯笑第二十,支體,誚 ,セウ,,,,從,開,三,宵A,去,1,,
5873,,去聲,嘯笑第二十,支體,療,レウ,,,,來,開,三,宵A,去,1,,
5874,,去聲,嘯笑第二十,支體,醮,セウ,,,,精,開,三,宵A,去,1,,
5875,,去聲,嘯笑第二十,支體,釂,セウ,,,,精,開,三,宵A,去,1,,
5876,,去聲,嘯笑第二十,支體,哨,セウ,,,,清,開,三,宵A,去,1,,
5877,,去聲,嘯笑第二十,支體,眺,テウ,,,,透,開,四,蕭,去,1,,
5878,,去聲,嘯笑第二十,支體,咷,ツエ,,,,透,開,四,蕭,去,1,,
5879,,去聲,嘯笑第二十,支體,劭,テウ,セウ,,,常,開,三,宵A,去,1,サ行,-eウ
5880,,去聲,嘯笑第二十,支體,少,セウ,,,,書,開,三,宵A,去,1,,
5881,,去聲,嘯笑第二十,生植,藋,テウ,,,,定,開,四,蕭,去,1,,
5882,,去聲,嘯笑第二十,食服,裱,ヘウ,,,,幫,開,三,宵B,去,1,,
5883,,去聲,嘯笑第二十,器財,銚,テウ,,,,定,開,四,蕭,去,1,,
5884,,去聲,嘯笑第二十,器財,鐐,レウ,,,,來,開,四,蕭,去,1,,
5885,,去聲,嘯笑第二十,器財,轎,ケウ,,,,群,開,三,宵B,去,1,,
5886,,去聲,嘯笑第二十,器財,鞘,セウ,,,,心,開,三,宵A,去,1,,
5887,,去聲,嘯笑第二十,光彩,照,セウ,,,,章,開,三,宵A,去,1,,
5888,,去聲,嘯笑第二十,光彩,燿,ヨウ,,,,以,開,三,宵A,去,1,,
5889,,去聲,嘯笑第二十,光彩,耀,ヨウ,,,,以,開,三,宵A,去,1,,
5890,,去聲,嘯笑第二十,光彩,曜,ヨウ,,,,以,開,三,宵A,去,1,,
5891,,去聲,嘯笑第二十,光彩,燎,レウ,,,,來,開,三,宵A,去,1,,
5892,,去聲,嘯笑第二十,光彩,爝,セウ,,,,精,開,三,宵A,去,1,,
5893,,去聲,嘯笑第二十,光彩,燒,,,,,書,開,三,宵A,去,1,,
5894,,去聲,嘯笑第二十,虛押,徼,ケウ,,,,見,開,四,蕭,去,1,,
5895,,去聲,嘯笑第二十,虛押,激,ケウ,,,,見,開,四,蕭,去,1,,
5896,,去聲,嘯笑第二十,虛押,掉,テウ,,,,定,開,四,蕭,去,1,,
5897,,去聲,嘯笑第二十,虛押,肖,セウ,,,,心,開,三,宵A,去,1,,
5898,,去聲,嘯笑第二十,虛押,搖,ヨウ,,,,,,,,,1,,
5899,,去聲,嘯笑第二十,虛押,要,ヨウ,,,,影,開,三,宵A,去,1,,
